message;severity;node;stamp;location
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478354.914500324";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478354.947805997";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478354.981199752";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.014454342";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.049656942";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.081640760";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.115166553";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.147904442";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.181728356";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.214737241";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.247769625";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.281390750";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.314481967";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.347900178";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.381234808";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.414910266";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.447820027";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.481395736";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.514541119";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.547865915";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.581217003";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.614423134";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.647760931";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.681446096";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.714479189";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.747796069";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.781192406";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.814493953";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.847755292";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.881369542";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.915334453";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.947833138";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478355.981225392";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.014464355";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.047847066";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.081833684";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.114458490";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.150673155";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.181491282";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.214706412";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.247815461";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.281774371";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.314392677";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.348598750";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.381234014";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.414441353";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.447794981";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.481666058";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.514499403";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.548723517";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.581268408";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.615182110";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.648005871";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.681309833";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.714557296";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.747750885";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.781680295";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.814453974";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.849042916";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.881355935";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.914450567";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.948062899";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478356.981453568";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.014511492";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.048162155";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.081435367";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.114467373";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.147757834";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.181492121";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.215010703";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.247988294";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.281386212";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.314626298";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.347825511";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.382760278";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.414505556";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.447848682";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.481185059";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.514476061";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.547799563";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.581906178";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.615072807";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.649370335";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.681396358";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.714569112";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.747873948";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.782124727";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.814695407";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.848496443";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
"Failed to read frame from camera.";"30";"hand_tracking_node";"1747478357.881461534";"/home/dhruvil/teleop_ws/build/robot_bringup/robot_bringup/hand_tracking.py:process_frame:42"
